Trajectories;;;;;;;;;;;;;;;;;;;;;;
120;;;;;;;;;;;;;;;;;;;;;;
;;1 0;;;1 1;;;1 2;;;1 3;;;1 4;;;1 5;;;1 6;;
Frame;Sub Frame;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
;;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm
131;0;-346.556335;-2087.335205;61.078541;655.801941;-2118.130371;55.048607;155.803131;-2587.739258;60.574905;632.930237;-3061.118408;54.648788;-354.325745;-3033.680908;59.728775;;;;;;
132;0;-346.577209;-2087.302734;61.020618;655.809143;-2118.127197;55.034176;155.787674;-2587.766113;60.564915;632.929993;-3061.115234;54.632896;-354.361389;-3033.677979;59.763268;;;;;;
133;0;-346.55777;-2087.322998;60.994766;655.765259;-2118.125244;55.048191;155.764297;-2587.743164;60.554668;632.892151;-3061.115234;54.597435;-354.374176;-3033.686523;59.720322;;;;;;
134;0;-346.580536;-2087.356445;61.049854;655.740112;-2118.137451;54.992596;155.776535;-2587.750977;60.580067;632.895142;-3061.148926;54.61615;-354.365265;-3033.695801;59.728676;;;;;;
135;0;-346.570374;-2087.351318;61.031567;655.749695;-2118.141846;55.064144;155.812515;-2587.775146;60.600643;632.896118;-3061.136475;54.634239;-354.326355;-3033.702637;59.743587;;;;;;
136;0;-346.545868;-2087.377197;61.002323;655.691772;-2118.174805;55.244343;155.816849;-2587.748535;60.577724;632.934509;-3061.117188;54.674896;-354.339447;-3033.693604;59.76556;;;;;;
137;0;-346.537323;-2087.375244;61.030849;655.788696;-2118.128418;55.053719;155.800049;-2587.733887;60.567142;632.93988;-3061.08252;54.687664;-354.321564;-3033.677734;59.736328;;;;;;
138;0;-346.573517;-2087.314697;60.980717;655.716492;-2118.164062;55.24342;155.809464;-2587.734619;60.57933;632.959839;-3061.119141;54.660507;-354.319855;-3033.685547;59.716549;;;;;;
139;0;-346.549072;-2087.377686;61.027279;655.717224;-2118.171875;55.058739;155.788528;-2587.757568;60.581581;632.923767;-3061.112549;54.675751;-354.379852;-3033.694092;59.738071;;;;;;
140;0;-346.552155;-2087.343994;61.01725;655.737732;-2118.126953;54.982777;155.789108;-2587.760498;60.573799;632.925781;-3061.113037;54.629356;-354.387085;-3033.708008;59.748852;;;;;;
141;0;-346.555603;-2087.346436;61.025333;655.666626;-2118.200928;55.244705;155.801041;-2587.746094;60.595776;632.894409;-3061.127441;54.669731;-354.3526;-3033.668945;59.767681;;;;;;
142;0;-346.541595;-2087.333984;61.022148;655.762695;-2118.128174;55.035717;155.802002;-2587.751221;60.571148;632.901428;-3061.134033;54.599895;-354.320557;-3033.661621;59.708214;;;;;;
143;0;-346.56131;-2087.361084;61.076141;655.78064;-2118.135254;55.025818;155.799469;-2587.74707;60.606449;632.930298;-3061.097412;54.646572;-354.366638;-3033.670654;59.769756;;;;;;
144;0;-346.540466;-2087.34082;60.971321;655.754272;-2118.142822;54.959305;155.755676;-2587.740479;60.549015;632.891113;-3061.130127;54.634609;-354.376465;-3033.672119;59.742249;;;;;;
145;0;-346.557312;-2087.354004;61.016991;655.760437;-2118.139893;55.034008;155.808121;-2587.77417;60.561707;632.919373;-3061.156006;54.605591;-354.351776;-3033.684326;59.748478;;;;;;
146;0;-346.538696;-2087.380859;60.992809;655.761292;-2118.162842;55.019821;155.806915;-2587.773193;60.587128;632.918152;-3061.149658;54.624733;-354.36087;-3033.687256;59.731258;;;;;;
147;0;-346.539642;-2087.35791;60.967186;655.804871;-2118.140625;55.051643;155.788498;-2587.764404;60.586155;632.925842;-3061.12793;54.625916;-354.332611;-3033.666016;59.762188;;;;;;
148;0;-346.53125;-2087.334717;61.020466;655.817261;-2118.138672;55.088505;155.820389;-2587.736084;60.621021;632.961609;-3061.106934;54.667931;-354.348328;-3033.677246;59.718239;;;;;;
149;0;-346.565491;-2087.336182;60.998631;655.730591;-2118.188721;55.219963;155.804459;-2587.716797;60.608612;632.932983;-3061.107422;54.639065;-354.376373;-3033.667725;59.759571;;;;;;
150;0;-346.54422;-2087.323242;61.005314;655.779175;-2118.145996;55.036091;155.830063;-2587.736084;60.57645;632.912781;-3061.141113;54.629242;-354.345917;-3033.682373;59.738098;;;;;;
151;0;-346.532501;-2087.340332;61.000267;655.78833;-2118.135986;55.031841;155.812256;-2587.75708;60.554131;632.901367;-3061.135742;54.612328;-354.363403;-3033.681641;59.738396;;;;;;
152;0;-346.553528;-2087.355225;61.023235;655.765991;-2118.125488;55.000744;155.785065;-2587.750977;60.573845;632.919373;-3061.124023;54.62027;-354.368561;-3033.664551;59.726151;;;;;;
153;0;-346.542633;-2087.3479;60.981831;655.761475;-2118.160889;55.062805;155.805984;-2587.746582;60.586243;632.903931;-3061.111572;54.627373;-354.358734;-3033.662842;59.760086;;;;;;
154;0;-346.533447;-2087.342041;61.002628;655.786133;-2118.125732;55.029209;155.810349;-2587.729248;60.591274;632.947205;-3061.107178;54.664062;-354.351318;-3033.66748;59.754902;;;;;;
155;0;-346.543671;-2087.353027;60.99754;655.779419;-2118.147461;55.071747;155.781265;-2587.734375;60.590797;632.933655;-3061.107178;54.671135;-354.347229;-3033.673584;59.76844;;;;;;
156;0;-346.544159;-2087.342529;60.93684;655.770142;-2118.138184;55.043613;155.789917;-2587.73999;60.570457;632.91925;-3061.113037;54.64122;-354.363251;-3033.686279;59.756443;;;;;;
157;0;-346.53537;-2087.35083;60.984638;655.740662;-2118.166504;55.052143;155.776611;-2587.751465;60.626858;632.896545;-3061.119141;54.639557;-354.359009;-3033.679199;59.785374;;;;;;
158;0;-346.538818;-2087.398682;61.066853;655.774536;-2118.139404;55.033543;155.742111;-2587.722656;60.583347;632.923401;-3061.112061;54.681881;-354.416534;-3033.66748;59.77071;;;;;;
159;0;-346.558655;-2087.345459;61.031528;655.794556;-2118.136963;55.052563;155.780594;-2587.739014;60.591362;632.910583;-3061.122314;54.647217;-354.369141;-3033.672852;59.759846;;;;;;
160;0;-346.581268;-2087.323486;61.01524;655.797058;-2118.138184;55.021809;155.814438;-2587.733887;60.583347;632.957214;-3061.102051;54.637569;-354.346832;-3033.67749;59.716911;;;;;;
161;0;-346.58139;-2087.330078;61.029461;655.702698;-2118.212158;55.318275;155.810333;-2587.739502;60.597992;632.94574;-3061.108887;54.682838;-354.333252;-3033.658447;59.746216;;;;;;
162;0;-346.534271;-2087.340088;60.996117;655.790161;-2118.129883;54.989906;155.792908;-2587.740234;60.55101;632.92749;-3061.117432;54.653076;-354.335541;-3033.693115;59.754829;;;;;;
163;0;-346.54007;-2087.347412;61.016701;655.691528;-2118.236328;55.24025;155.81778;-2587.736572;60.582157;632.930237;-3061.120361;54.633377;-354.348541;-3033.675049;59.771458;;;;;;
164;0;-346.552124;-2087.368408;61.019798;655.766907;-2118.147705;55.031322;155.761002;-2587.72998;60.612446;632.908875;-3061.110352;54.629524;-354.361359;-3033.669434;59.762882;;;;;;
165;0;-346.564697;-2087.384033;61.02293;655.802917;-2118.143311;55.095764;155.791977;-2587.742432;60.62109;632.940063;-3061.100586;54.690384;-354.373047;-3033.664062;59.794399;;;;;;
166;0;-346.516235;-2087.364014;60.982487;655.786194;-2118.161377;55.079548;155.810013;-2587.739258;60.608814;632.972046;-3061.097656;54.679996;-354.298645;-3033.668945;59.776768;;;;;;
167;0;-346.537048;-2087.359863;60.987762;655.810974;-2118.12915;55.069016;155.826797;-2587.73291;60.610542;632.964294;-3061.086914;54.680023;-354.364441;-3033.658691;59.777237;;;;;;
168;0;-346.532715;-2087.399658;61.081264;655.770691;-2118.149414;55.039642;155.82077;-2587.714111;60.588696;632.939148;-3061.097168;54.668461;-354.330139;-3033.671631;59.742565;;;;;;
169;0;-346.51709;-2087.345459;60.982998;655.765503;-2118.15918;55.124615;155.825562;-2587.736328;60.602127;632.968079;-3061.108887;54.648998;-354.31369;-3033.668213;59.739613;;;;;;
170;0;-346.53299;-2087.354004;61.056854;655.704407;-2118.198486;55.211662;155.796677;-2587.73291;60.579491;632.934021;-3061.104004;54.648163;-354.378296;-3033.672363;59.774719;;;;;;
171;0;-346.542389;-2087.325684;61.00103;655.76825;-2118.143799;55.037251;155.779343;-2587.739258;60.591492;632.874817;-3061.109619;54.639446;-354.386871;-3033.67041;59.772572;;;;;;
172;0;-346.551575;-2087.345459;61.013103;655.72052;-2118.205322;55.273613;155.777756;-2587.743896;60.570427;632.904663;-3061.12915;54.629631;-354.360321;-3033.68457;59.756756;;;;;;
173;0;-346.558929;-2087.37085;61.048485;655.723267;-2118.199707;55.131947;155.821472;-2587.747314;60.609489;632.91687;-3061.104248;54.66748;-354.34613;-3033.680908;59.763039;;;;;;
174;0;-346.56665;-2087.396973;61.058273;655.760925;-2118.134033;55.020901;155.773544;-2587.753418;60.589401;632.914124;-3061.10083;54.648506;-354.363251;-3033.692871;59.752922;;;;;;
175;0;-346.553711;-2087.37915;61.031391;655.793518;-2118.163574;55.087845;155.833069;-2587.737793;60.607407;632.915588;-3061.137695;54.646019;-354.361969;-3033.685547;59.752907;;;;;;
176;0;-346.539001;-2087.36084;61.042545;655.790466;-2118.124756;55.031139;155.809677;-2587.756348;60.591045;632.952026;-3061.109619;54.666813;-354.296844;-3033.678223;59.743458;;;;;;
177;0;-346.536285;-2087.360107;61.009453;655.743835;-2118.166992;55.108173;155.805313;-2587.761475;60.623016;632.90686;-3061.11499;54.638878;-354.321472;-3033.682129;59.732204;;;;;;
178;0;-346.532837;-2087.343262;61.018448;655.77356;-2118.129639;55.050953;155.809387;-2587.741943;60.611385;632.941345;-3061.116455;54.649357;-354.328552;-3033.663818;59.773804;;;;;;
179;0;-346.531372;-2087.352051;60.988586;655.775513;-2118.128418;55.027332;155.799301;-2587.738525;60.585735;632.941162;-3061.096436;54.639709;-354.343567;-3033.673584;59.766228;;;;;;
180;0;-346.526917;-2087.358398;61.021999;655.759766;-2118.139893;55.014854;155.808868;-2587.745117;60.584381;632.922791;-3061.117432;54.657776;-354.386627;-3033.656982;59.76252;;;;;;
181;0;-346.535919;-2087.33374;60.98011;655.787354;-2118.143066;55.025734;155.816223;-2587.742676;60.587811;632.935059;-3061.118652;54.626869;-354.354889;-3033.668213;59.738899;;;;;;
182;0;-346.552673;-2087.355957;61.00526;655.776184;-2118.142578;54.995255;155.804504;-2587.743652;60.571796;632.930786;-3061.12207;54.64872;-354.403809;-3033.698242;59.741039;;;;;;
183;0;-346.569702;-2087.371582;61.013039;655.762512;-2118.144775;55.048183;155.786636;-2587.773926;60.561249;632.874146;-3061.148438;54.58316;-354.392578;-3033.697266;59.748634;;;;;;
184;0;-346.541534;-2087.420166;61.039532;655.774536;-2118.139648;55.074192;155.787933;-2587.759033;60.584644;632.939636;-3061.118652;54.661236;-354.341431;-3033.672119;59.775406;;;;;;
185;0;-346.544678;-2087.405518;61.055912;655.825989;-2118.118652;55.104328;155.835175;-2587.749756;60.615707;632.944397;-3061.102295;54.668526;-354.357422;-3033.680908;59.772728;;;;;;
186;0;-346.523926;-2087.382324;61.011234;655.802429;-2118.128174;55.034088;155.827728;-2587.739502;60.596188;632.926758;-3061.125977;54.641361;-354.335632;-3033.681396;59.785702;;;;;;
187;0;-346.541565;-2087.385498;61.020512;655.831055;-2118.131104;55.052055;155.835739;-2587.735107;60.574615;632.938049;-3061.116211;54.681675;-354.327118;-3033.681641;59.754074;;;;;;
188;0;-346.532532;-2087.362061;61.033985;655.763611;-2118.157227;55.009106;155.796738;-2587.758789;60.581051;632.922852;-3061.109375;54.680645;-354.327118;-3033.675049;59.725445;;;;;;
189;0;-346.535187;-2087.372559;61.005901;655.750244;-2118.158447;55.054714;155.786728;-2587.763428;60.561333;632.903137;-3061.091064;54.64883;-354.397766;-3033.682373;59.767487;;;;;;
190;0;-346.56311;-2087.364746;61.023979;655.673401;-2118.190918;55.217472;155.758957;-2587.758545;60.563667;632.908569;-3061.102051;54.6959;-354.368347;-3033.667725;59.767166;;;;;;
191;0;-346.539856;-2087.343018;61.00174;655.691772;-2118.202881;55.230385;155.769073;-2587.752441;60.559647;632.933838;-3061.110352;54.675591;-354.387268;-3033.682129;59.765026;;;;;;
192;0;-346.547852;-2087.356201;61.01638;655.759033;-2118.140137;55.019768;155.784729;-2587.758545;60.549244;632.950195;-3061.095947;54.651173;-354.326385;-3033.680908;59.737061;;;;;;
193;0;-346.539948;-2087.351807;61.013439;655.77002;-2118.155762;55.037582;155.80072;-2587.761719;60.567604;632.949585;-3061.114502;54.650757;-354.336212;-3033.681396;59.751595;;;;;;
194;0;-346.548767;-2087.412842;61.096706;655.797424;-2118.130127;55.05999;155.82486;-2587.739014;60.588463;632.940491;-3061.108887;54.643085;-354.358246;-3033.681885;59.75523;;;;;;
195;0;-346.527374;-2087.422852;61.071949;655.817444;-2118.097656;55.089104;155.84549;-2587.724609;60.616386;632.945007;-3061.097412;54.670456;-354.285461;-3033.690918;59.782776;;;;;;
196;0;-346.542908;-2087.385254;61.024815;655.812256;-2118.146973;55.104729;155.863373;-2587.732178;60.619892;632.950867;-3061.114014;54.705769;-354.336029;-3033.671143;59.775322;;;;;;
197;0;-346.525909;-2087.369385;60.996403;655.710266;-2118.186768;55.243992;155.807907;-2587.735107;60.587173;632.930908;-3061.123535;54.669281;-354.301483;-3033.696777;59.719517;;;;;;
198;0;-346.54657;-2087.333984;60.964378;655.786194;-2118.131836;55.019531;155.824432;-2587.764648;60.574055;632.927917;-3061.11792;54.675369;-354.377045;-3033.69873;59.719547;;;;;;
199;0;-346.551544;-2087.368652;61.026833;655.708496;-2118.203613;55.242794;155.801544;-2587.749756;60.587208;632.910583;-3061.11792;54.641685;-354.370758;-3033.664062;59.757286;;;;;;
200;0;-346.546783;-2087.336914;60.976978;655.690247;-2118.20166;55.204906;155.800659;-2587.753174;60.569767;632.9151;-3061.121094;54.681519;-354.339874;-3033.671631;59.73748;;;;;;
201;0;-346.546295;-2087.380859;61.064205;655.8078;-2118.117188;55.05674;155.791168;-2587.744141;60.595608;632.929871;-3061.10376;54.666256;-354.388947;-3033.704346;59.744682;;;;;;
202;0;-346.549286;-2087.316162;60.970322;655.736694;-2118.155029;55.029713;155.791748;-2587.743164;60.608105;632.950928;-3061.106689;54.675354;-354.350189;-3033.693115;59.740391;;;;;;
203;0;-346.540894;-2087.384521;61.038021;655.726868;-2118.17749;55.219872;155.800171;-2587.775879;60.562889;632.932556;-3061.136963;54.639709;-354.33493;-3033.693359;59.754284;;;;;;
204;0;-346.545166;-2087.417236;61.069988;655.732422;-2118.213379;55.234367;155.823318;-2587.75293;60.597466;632.93811;-3061.127686;54.665417;-354.289825;-3033.683105;59.740314;;;;;;
205;0;-346.532562;-2087.38501;60.9734;655.774902;-2118.152344;55.041767;155.791595;-2587.756104;60.576565;632.923096;-3061.136963;54.640724;-354.302795;-3033.684326;59.762325;;;;;;
206;0;-346.536285;-2087.400146;61.049088;655.700256;-2118.209473;55.205795;155.820282;-2587.76123;60.571327;632.928711;-3061.137939;54.625847;-354.362274;-3033.686279;59.748482;;;;;;
207;0;-346.537994;-2087.404541;61.013329;655.828491;-2118.137451;55.00563;155.808548;-2587.757568;60.573612;632.90509;-3061.138428;54.607658;-354.311523;-3033.702148;59.729145;;;;;;
208;0;-346.543701;-2087.347168;60.962727;655.743469;-2118.162109;55.039124;155.79422;-2587.751709;60.576229;632.883423;-3061.153076;54.6539;-354.344849;-3033.694092;59.731731;;;;;;
209;0;-346.520111;-2087.368896;61.001003;655.750061;-2118.151123;55.002075;155.772552;-2587.749268;60.58432;632.887695;-3061.156006;54.627647;-354.381073;-3033.696289;59.754684;;;;;;
210;0;-346.568634;-2087.36377;61.028175;655.746704;-2118.1875;55.150219;155.79921;-2587.730957;60.609192;632.895508;-3061.136963;54.633282;-354.368958;-3033.717773;59.749123;;;;;;
211;0;-346.559357;-2087.351562;61.009933;655.787476;-2118.126465;55.000168;155.816711;-2587.755371;60.601952;632.909424;-3061.140381;54.622837;-354.336456;-3033.68335;59.72485;;;;;;
212;0;-346.520233;-2087.359619;61.011917;655.751587;-2118.194824;55.197498;155.815323;-2587.736328;60.58749;632.921692;-3061.122559;54.648102;-354.348724;-3033.685059;59.746601;;;;;;
213;0;-346.554138;-2087.386719;61.062229;655.776855;-2118.138916;55.058491;155.810471;-2587.743652;60.547756;632.944153;-3061.109131;54.675976;-354.318329;-3033.684326;59.750656;;;;;;
214;0;-346.523895;-2087.405029;61.003899;655.785095;-2118.124023;54.982243;155.824646;-2587.736572;60.597107;632.978882;-3061.101318;54.692425;-354.333527;-3033.667969;59.730663;;;;;;
215;0;-346.56778;-2087.381836;61.066177;655.691772;-2118.219238;55.24474;155.792526;-2587.763672;60.596092;632.929138;-3061.082275;54.710266;-354.365784;-3033.669678;59.7943;;;;;;
216;0;-346.544067;-2087.400391;61.068302;655.734985;-2118.160645;55.027565;155.777145;-2587.756836;60.580936;632.912476;-3061.124268;54.629086;-354.335663;-3033.686523;59.747375;;;;;;
217;0;-346.561646;-2087.38623;61.024311;655.720459;-2118.166748;55.045174;155.764923;-2587.762207;60.562504;632.8797;-3061.117676;54.626766;-354.365753;-3033.710205;59.772995;;;;;;
218;0;-346.541473;-2087.376221;61.016476;655.783142;-2118.141846;55.003872;155.811646;-2587.763916;60.5867;632.900757;-3061.12915;54.618668;-354.351837;-3033.705811;59.702778;;;;;;
219;0;-346.551605;-2087.337402;60.970413;655.773071;-2118.162842;54.98362;155.776291;-2587.774902;60.547729;632.881531;-3061.118164;54.61742;-354.323395;-3033.715576;59.740211;;;;;;
220;0;-346.530457;-2087.376953;61.030258;655.745239;-2118.153809;54.997971;155.776276;-2587.771484;60.548046;632.902954;-3061.147461;54.621502;-354.323059;-3033.725098;59.731663;;;;;;
221;0;-346.546295;-2087.379883;60.97121;655.735291;-2118.146729;55.042435;155.764236;-2587.760254;60.561031;632.884277;-3061.167725;54.576805;-354.304779;-3033.710205;59.759117;;;;;;
222;0;-346.567108;-2087.391602;61.067013;655.758423;-2118.173096;55.067619;155.769714;-2587.741455;60.56662;632.882446;-3061.137451;54.625366;-354.342773;-3033.676514;59.789112;;;;;;
223;0;-346.551117;-2087.359619;61.015686;655.790894;-2118.1521;55.076435;155.819092;-2587.742432;60.558445;632.945862;-3061.125977;54.642498;-354.306213;-3033.672607;59.734375;;;;;;
224;0;-346.518921;-2087.351074;61.014362;655.791565;-2118.143311;55.022083;155.832565;-2587.727051;60.561947;632.947937;-3061.140625;54.651474;-354.289917;-3033.671387;59.724911;;;;;;
225;0;-346.528625;-2087.369629;61.057705;655.769043;-2118.159668;55.070728;155.811371;-2587.75;60.572399;632.940918;-3061.14624;54.638088;-354.331543;-3033.689209;59.730999;;;;;;
226;0;-346.55542;-2087.407959;61.06937;655.757751;-2118.157471;55.024948;155.784012;-2587.763184;60.559296;632.911743;-3061.144043;54.64674;-354.3414;-3033.681396;59.777199;;;;;;
227;0;-346.540741;-2087.380615;60.992172;655.761841;-2118.169434;55.042877;155.751801;-2587.769775;60.575775;632.90979;-3061.131836;54.640362;-354.394379;-3033.678467;59.760975;;;;;;
228;0;-346.567871;-2087.356201;60.999268;655.75177;-2118.136963;55.008636;155.732925;-2587.764648;60.55735;632.881042;-3061.135254;54.668507;-354.389923;-3033.687256;59.750668;;;;;;
229;0;-346.525391;-2087.38501;60.970795;655.755005;-2118.13501;55.006744;155.781616;-2587.763428;60.554996;632.936218;-3061.139648;54.641857;-354.340393;-3033.666016;59.71307;;;;;;
230;0;-346.558014;-2087.353027;60.988194;655.79425;-2118.14209;55.050011;155.804901;-2587.746826;60.563324;632.978943;-3061.111816;54.672855;-354.324432;-3033.684814;59.719208;;;;;;
231;0;-346.539948;-2087.317383;60.991146;655.744385;-2118.208252;55.201664;155.810791;-2587.766357;60.563026;632.968872;-3061.109619;54.665039;-354.354614;-3033.689697;59.723057;;;;;;
232;0;-346.535492;-2087.37793;61.049488;655.785767;-2118.168945;55.06068;155.763443;-2587.746338;60.582249;632.946167;-3061.125488;54.687088;-354.397095;-3033.686035;59.783104;;;;;;
233;0;-346.569427;-2087.366699;61.057644;655.782898;-2118.157471;55.031971;155.806381;-2587.756592;60.571766;632.957275;-3061.111328;54.653488;-354.354065;-3033.676025;59.752064;;;;;;
234;0;-346.549347;-2087.397705;61.104523;655.801636;-2118.158447;55.036282;155.816742;-2587.766357;60.581524;632.933289;-3061.123291;54.671188;-354.307648;-3033.678223;59.730053;;;;;;
235;0;-346.537476;-2087.363281;61.016891;655.792358;-2118.161377;55.051556;155.8564;-2587.765381;60.61224;632.920227;-3061.130127;54.675034;-354.323944;-3033.668945;59.794418;;;;;;
236;0;-346.500824;-2087.370361;61.007744;655.800171;-2118.152588;55.051884;155.844528;-2587.754395;60.599834;632.963745;-3061.118164;54.657455;-354.317169;-3033.665771;59.782108;;;;;;
237;0;-346.547241;-2087.394775;61.094563;655.74707;-2118.1604;54.988686;155.806122;-2587.756836;60.571609;632.916931;-3061.114746;54.696716;-354.361969;-3033.65625;59.778481;;;;;;
238;0;-346.518738;-2087.358887;61.014988;655.792603;-2118.15332;55.016914;155.780777;-2587.789795;60.57803;632.911011;-3061.113525;54.646729;-354.355408;-3033.641602;59.805634;;;;;;
239;0;-346.54187;-2087.358887;60.98101;655.795715;-2118.149902;55.062756;155.770004;-2587.766357;60.557743;632.88623;-3061.13916;54.626415;-354.37616;-3033.665039;59.782173;;;;;;
240;0;-346.544464;-2087.351318;60.985878;655.757996;-2118.181152;55.08139;155.784698;-2587.756348;60.550785;632.911438;-3061.140869;54.609921;-354.351257;-3033.67041;59.763306;;;;;;
241;0;-346.544281;-2087.337158;60.980068;655.722412;-2118.221924;55.206371;155.780075;-2587.756348;60.528576;632.942017;-3061.142822;54.610092;-354.312164;-3033.688721;59.703003;;;;;;
242;0;-346.549164;-2087.350342;61.004433;655.748718;-2118.202637;55.088993;155.827347;-2587.766602;60.563831;632.924011;-3061.162598;54.633514;-354.306976;-3033.678223;59.750347;;;;;;
243;0;-346.565277;-2087.376953;61.056625;655.793335;-2118.161621;55.059948;155.790939;-2587.750732;60.593994;632.962524;-3061.125488;54.640743;-354.333191;-3033.666016;59.765003;;;;;;
244;0;-346.565277;-2087.327148;61.030102;655.771484;-2118.138672;55.025696;155.80162;-2587.745361;60.582966;632.888184;-3061.154785;54.653721;-354.349304;-3033.665039;59.787071;;;;;;
245;0;-346.558136;-2087.399414;61.063194;655.76239;-2118.150879;55.054405;155.787598;-2587.756836;60.590458;632.917297;-3061.152344;54.63945;-354.355865;-3033.69873;59.769276;;;;;;
246;0;-346.570526;-2087.333496;60.937119;655.705322;-2118.188477;55.239571;155.776291;-2587.751465;60.557346;632.90387;-3061.142334;54.613152;-354.335114;-3033.678467;59.729336;;;;;;
